LearnerID,InitialEnglishLevel,DailyStudyTime,StudyFrequency,VocabularyMastery,GrammarMastery,ListeningComprehension,OralExpression,ReadingAbility,WritingAbility,Memorization,Understanding,Application,Analysis,Evaluation,Creation,LearningPathCategory
L0164,Elementary,1.4,6,21.62493558602621,68.65407771999973,62.2651162233606,45.37424340684378,55.60761268005573,60.355307733718824,1,3,2,2,2,2,Elementary_Path
L0165,Beginner,1.7,3,39.83389657674091,20.612798989431305,51.93706112536185,50.81383398123635,44.00368289462561,47.98541329769084,1,1,2,2,1,2,Beginner_Path
L0166,Upper-Intermediate,1.6,2,73.94181242502302,67.74737357508647,95.84494375157058,54.102965163784546,77.42291185802318,76.14036263957207,3,3,3,3,3,3,Intermediate_Path
L0167,Elementary,2.0,3,45.46363612408317,21.215683401266716,47.09982903184792,43.78869765198916,45.16521865005623,63.28974756254353,2,1,2,2,1,2,Beginner_Path
L0168,Beginner,1.2,2,57.262265456356324,36.92651532648025,51.928152103009225,42.47930732772947,39.71510875489607,57.32346033185738,2,1,2,2,2,2,Beginner_Path
L0169,Beginner,1.9,3,31.126705411442288,38.65394241925141,42.162932716352685,42.57224811949344,32.84487233877251,33.247566370356886,1,1,2,1,1,1,Beginner_Path
L0170,Intermediate,1.3,6,67.71796177235662,54.6083788455724,76.90474985193482,71.52759030614763,59.55433100574518,46.912058815835685,3,2,3,2,3,3,Elementary_Path
L0171,Intermediate,2.0,4,63.56252788706084,48.4546642900169,75.21962776678141,69.98225393201287,36.64069302944903,36.35730162743528,3,2,3,1,2,2,Elementary_Path
L0172,Beginner,1.9,5,52.615192525355155,14.50485483811675,47.11209399224457,35.144583746927765,44.290395675675484,57.44682255430256,2,0,2,2,1,2,Beginner_Path
L0173,Elementary,0.8,3,43.32810915222495,48.73533683411769,51.60469843334013,60.99871243530605,48.782627462163745,40.603179910815506,2,2,2,2,2,2,Beginner_Path
L0174,Beginner,2.3,6,32.67031100876241,49.55434483915325,54.60932178608262,30.85958256222545,36.63796263333236,46.3503685710174,1,2,2,2,2,2,Beginner_Path
L0175,Intermediate,1.1,3,70.96069907477398,49.08981544266568,71.46904523256566,67.30887382791838,62.19758083940143,47.587446324905166,3,2,3,2,3,3,Elementary_Path
L0176,Beginner,2.1,4,44.253213083301105,39.40059929023145,38.15559597913818,56.10522478420993,25.664360770345596,50.38265640912035,2,1,2,1,2,2,Beginner_Path
L0177,Intermediate,1.8,3,44.55062653323242,39.31855686579949,51.72201326520569,70.14944106854969,79.29269996621282,47.99882408184587,2,1,3,3,2,3,Elementary_Path
L0178,Elementary,2.8,6,44.6069498553673,49.57213063692514,52.11467099318204,49.057703835241234,48.972325385124,33.08280866382657,2,2,2,2,2,2,Beginner_Path
L0179,Upper-Intermediate,1.3,7,78.86382653848061,66.06617702255343,95.1541381534821,69.68221228227878,73.5415556702781,67.9149356904625,3,3,4,3,3,3,Intermediate_Path
L0180,Beginner,1.3,6,48.37764221546589,27.375820493970856,56.46487158733038,22.71408703740714,30.346037898670776,29.682242990383628,2,1,1,1,1,1,Beginner_Path
L0181,Elementary,1.5,1,43.207693468070445,37.39636358783869,43.876725303294194,51.10539637914204,50.23946382449261,50.96299785461213,2,1,2,2,2,2,Beginner_Path
L0182,Beginner,1.3,4,10.85744010183059,31.063884179669902,33.32242584100079,26.84782772029081,53.869598902732804,34.486050728074765,0,1,1,2,1,1,Beginner_Path
L0183,Upper-Intermediate,2.1,7,80.23223185737034,73.82433315692535,92.74683849679487,65.06865336386063,85.35916209432034,76.27702394551922,4,3,3,4,3,3,Intermediate_Path
L0184,Upper-Intermediate,0.5,1,62.796793100560244,56.87836798804482,68.6436409524217,61.092541992633286,83.54437751140556,67.08978526914706,3,2,3,3,2,3,Intermediate_Path
L0185,Elementary,0.8,4,29.826612018775887,41.02884668432147,60.09295323642008,43.39607667343345,55.46398951667272,38.34892628981195,1,2,2,2,1,2,Beginner_Path
L0186,Intermediate,0.8,7,31.676740750158594,54.58528222000852,58.839287846636765,57.72030585513018,56.4145747243739,49.16439452103926,1,2,2,2,2,2,Elementary_Path
L0187,Upper-Intermediate,2.2,3,83.1398086019774,59.00960775468141,96.17044924521683,75.73614581165705,60.49836832963298,90.44938798031026,4,2,4,3,3,4,Intermediate_Path
L0188,Intermediate,2.7,7,61.28617450404967,72.96665201675017,57.295752008621214,51.994933645860364,57.98961228133365,57.251709322269356,3,3,2,2,3,2,Elementary_Path
L0189,Elementary,1.4,6,47.74343619287748,36.46504519938658,66.43361530205829,58.69283706395183,47.641285354663225,25.162377905469555,2,1,3,1,2,2,Beginner_Path
L0190,Beginner,1.4,1,53.89024362962762,28.305630863665094,46.84858654060365,35.91794742010034,50.48794439671241,29.79790986545919,2,1,2,2,2,2,Beginner_Path
L0191,Beginner,1.5,3,46.37324683023073,25.21692050177502,47.52194854234287,30.122775667344808,43.0939044245982,35.96866032475876,2,1,1,1,1,1,Beginner_Path
L0192,Upper-Intermediate,2.3,6,91.16300042721917,87.98480087138117,60.29691418648599,75.26292267243437,91.12311527903549,88.45399681250379,4,4,3,4,4,3,UpperIntermediate_Path
L0193,Upper-Intermediate,0.9,4,61.072645278330036,75.52905228599482,57.97086646794281,92.63552833543815,86.97488540038174,80.286987158899,3,3,3,4,3,3,Intermediate_Path
L0194,Intermediate,1.7,7,59.65449376046036,45.63407993756358,62.79434059732686,61.35160566535118,55.435043904959045,45.78282163518085,2,2,3,2,2,2,Elementary_Path
L0195,Elementary,2.2,6,33.83286625051986,56.06231558859969,57.46906063416612,44.37144372626393,32.04870803380132,69.1835575357245,1,2,2,2,2,2,Beginner_Path
L0196,Elementary,1.9,3,47.70617668144533,47.00698694288878,43.74802172262277,32.72538643881296,63.855752339414806,44.688396351985226,2,2,1,2,2,2,Beginner_Path
L0197,Intermediate,1.6,1,57.513841462333225,57.57253421111502,54.11306589523658,55.8058767902793,73.59385223230744,67.46329811074945,2,2,2,3,2,3,Elementary_Path
L0198,Upper-Intermediate,2.2,1,81.26613637263071,66.55522791247547,85.61472629826133,75.34928125088116,61.33788409097774,58.44991502600097,4,3,4,2,3,3,Intermediate_Path
L0199,Upper-Intermediate,0.5,7,75.45563881141898,62.505840130430265,85.6285448045713,69.1241910874443,90.092400198275,46.01836904749102,3,3,3,3,3,3,Intermediate_Path
L0200,Intermediate,2.0,6,66.23407138279916,58.37766099054601,63.62258939612073,41.346153617590005,63.82117170592518,40.915685096316395,3,2,2,2,3,2,Elementary_Path
L0201,Intermediate,1.0,3,67.03440133138895,49.549127700044096,72.80201721186074,49.49434610496566,61.60685498125653,22.496665238042944,3,2,3,2,2,2,Elementary_Path
L0202,Beginner,0.5,2,61.54928677383142,53.16755629575105,33.25797704279854,52.545384608877576,56.147832542473274,56.12089327252909,3,2,2,2,2,2,Elementary_Path
L0203,Beginner,1.9,4,36.847033447138756,22.307088947568957,41.44065082913029,52.34001003730461,53.44685173230615,37.14532918886416,1,1,2,2,1,2,Beginner_Path
L0204,Upper-Intermediate,2.5,4,65.58977299333621,85.36156772854946,96.47877605783674,64.13360830795402,81.51330951995203,60.75355981551969,3,4,4,3,3,3,Intermediate_Path
L0205,Intermediate,1.4,3,62.46083615316409,53.88681151202199,65.68322129939817,64.72756787199422,64.73217065811983,59.52624029980121,3,2,3,3,2,3,Elementary_Path
L0206,Beginner,2.2,2,31.977199728604567,37.99085734021106,46.26312514586999,26.214272152298264,46.16394290530359,36.893340361801656,1,1,1,2,1,1,Beginner_Path
L0207,Beginner,2.6,1,54.81960768436536,43.33157766629435,68.0594658596774,52.04316281994952,35.99942566117474,41.209333956139915,2,2,3,1,2,2,Beginner_Path
L0208,Intermediate,2.4,7,57.167819610547674,48.69750704995564,51.006578341512295,60.452358478942365,59.44898550267679,67.09531401136269,2,2,2,3,2,2,Elementary_Path
L0209,Beginner,2.6,5,34.3442363212601,43.642483846986366,52.9643036664211,47.496414986165334,30.976828454054573,32.100788469749844,1,2,2,1,1,2,Beginner_Path
L0210,Beginner,2.0,5,35.28684278848882,7.924561446188228,61.639862798081,20.84906652817461,36.669602242610814,26.201606938990132,1,0,2,1,1,1,Beginner_Path
L0211,Elementary,1.6,7,57.18417423471641,37.80010466778061,51.75142073501454,54.776371019248884,46.33366121331067,53.27775214371918,2,1,2,2,2,2,Elementary_Path
L0212,Intermediate,0.5,3,58.422530167685146,45.759371926589345,73.59630786854846,57.92325936315496,53.64694630378335,63.02332777884466,2,2,3,2,2,3,Elementary_Path
L0213,Intermediate,1.3,2,53.58333179869618,42.464939876282386,55.17980502789095,66.51929070790843,61.36746502648463,56.00735808121345,2,2,3,2,2,2,Elementary_Path
L0214,Beginner,0.9,2,56.65351917623531,32.85045161921049,38.13267604432649,47.1486779809785,36.76019149299423,56.77554188680773,2,1,2,2,2,2,Beginner_Path
L0215,Intermediate,3.0,4,51.4383015933825,58.85749968181695,68.84966416047634,58.65784689474749,65.02234720351974,50.621778771383475,2,2,3,2,2,3,Elementary_Path
L0216,Beginner,1.4,1,40.35566074032994,42.026599984993055,52.9856667311059,31.991703609040854,23.776793867062345,26.001420283647317,2,2,2,1,2,1,Beginner_Path
L0217,Elementary,1.6,6,56.5230615161023,47.40876757200407,66.20936512406246,55.796961821794945,48.866452058927,49.180914275066016,2,2,3,2,2,2,Elementary_Path
L0218,Intermediate,1.9,2,43.686648895829265,48.34306535106453,80.69628586939493,57.398455005948726,61.31551640177496,48.25062143086502,2,2,3,2,2,3,Elementary_Path
L0219,Intermediate,1.5,7,64.80260501405925,58.69016437825167,64.32553441444819,49.27215046472357,56.89370760163119,59.95516524144896,3,2,2,2,3,2,Elementary_Path
L0220,Upper-Intermediate,2.7,6,64.4489232451955,71.2428569485085,91.93611755172589,63.798477685423144,73.27607300190769,61.6699174416056,3,3,3,3,3,3,Intermediate_Path
L0221,Intermediate,1.1,5,68.22782780834002,64.36056167936016,61.57695156550851,43.22835583687618,44.147539892701424,50.99757717068115,3,3,2,2,3,2,Elementary_Path
L0222,Intermediate,1.6,6,50.37348988081024,62.76936702931516,74.02091311588268,52.89708840436937,63.56477104669492,73.90840420039166,2,3,3,3,2,3,Elementary_Path
L0223,Beginner,1.0,1,46.92769031848861,35.30476413920629,47.074887978521815,49.02692046074378,46.4760598256707,30.944126432523213,2,1,2,1,2,2,Beginner_Path
L0224,Elementary,0.6,7,61.05833066294713,36.02746993838743,59.45677907081924,49.778297997054345,54.93537294203767,37.01148455982704,3,1,2,2,2,2,Beginner_Path
L0225,Elementary,1.1,1,58.61436525632805,38.47049844167919,59.235078740220374,42.70232294076959,60.38727059442183,56.706787887065005,2,1,2,2,2,2,Elementary_Path
L0226,Beginner,1.5,6,42.513166482381024,29.502106403619667,28.952949902021878,46.0485593818008,42.01529605782502,24.489580497133062,2,1,1,1,1,1,Beginner_Path
L0227,Advanced,1.2,3,87.686990570703,81.84733666083744,83.75878141139226,79.67523378276611,94.78681180650938,78.07056769852932,4,4,4,4,4,4,UpperIntermediate_Path
L0228,Elementary,1.0,2,44.23580423665156,47.68050427589753,56.02541439817522,48.95350274332779,51.56090738456852,50.76561120508995,2,2,2,2,2,2,Beginner_Path
L0229,Upper-Intermediate,0.5,7,89.71034690817103,77.15174390128058,63.127209203588315,71.20369627274485,81.87550719592494,79.38411423873292,4,3,3,4,4,3,Intermediate_Path
L0230,Intermediate,1.4,3,53.00504779832357,54.48881306984622,73.31211103199756,65.79130625588353,44.227703638678776,67.20476391081074,2,2,3,2,2,3,Elementary_Path
L0231,Intermediate,0.5,6,49.62933926430004,55.161247879004726,73.71555966288142,42.22771629080499,51.06419032021989,47.527781677795154,2,2,2,2,2,2,Elementary_Path
L0232,Elementary,2.0,2,56.6536893503283,46.43306305000004,58.2717055287779,39.498022541853445,65.8689965703309,50.9600867298612,2,2,2,2,2,2,Elementary_Path
L0233,Intermediate,1.6,4,52.03863196813505,49.840946868676596,53.78865987242078,41.61754340905466,35.395641779037945,50.3389180045582,2,2,2,2,2,2,Beginner_Path
L0234,Elementary,0.5,3,40.499365025338726,35.74607742357044,68.80138938868515,45.4040327819073,48.59822070174656,38.94344366489368,2,1,2,2,1,2,Beginner_Path
L0235,Beginner,1.3,3,25.56395737830235,17.4456210268929,65.37210639718359,50.1142750363243,51.72274959608068,47.03212782292285,1,0,2,2,1,2,Beginner_Path
L0236,Intermediate,1.0,6,55.170901605394825,48.04850641923127,66.47076827445974,52.94552790346473,59.06739334458236,49.50445604140414,2,2,2,2,2,2,Elementary_Path
L0237,Elementary,1.7,5,49.17284976103507,49.73145453267787,60.10535378451236,42.893160618043495,45.94988928549303,47.7820459602098,2,2,2,2,2,2,Beginner_Path
L0238,Beginner,2.4,6,42.43091727660699,27.970885619604324,47.01738654796044,46.717244241841364,41.29421676815301,36.555794692306385,2,1,2,1,1,2,Beginner_Path
L0239,Intermediate,0.5,3,69.51306244299484,52.621929625740606,70.30369188998799,68.685495584553,56.46879819997553,44.292456236614974,3,2,3,2,3,2,Elementary_Path
L0240,Beginner,1.6,2,45.268979236657934,39.66431287412317,43.80441243373604,37.1142893273121,40.30849492756939,44.66092855356321,2,1,2,2,2,2,Beginner_Path
L0241,Upper-Intermediate,1.4,5,73.0912778044682,75.20689496422669,79.65435760156197,79.84714854049892,68.1661896347987,75.60280893678954,3,3,3,3,3,3,Intermediate_Path
L0242,Advanced,2.0,6,88.0180432362028,74.2046714783396,100.0,77.23045459122054,100.0,65.13709388129578,4,3,4,4,4,4,UpperIntermediate_Path
L0243,Upper-Intermediate,1.6,7,80.10157468915183,79.97059356453641,100.0,86.77974333925414,89.2326492106566,72.77421111237344,4,3,4,4,4,4,UpperIntermediate_Path
L0244,Elementary,1.0,6,62.725701629285695,56.27350089355485,40.99928765598261,69.48706293937052,48.66609677888378,37.27026565833379,3,2,2,2,2,2,Elementary_Path
L0245,Beginner,1.3,3,41.263141994832004,23.701501427814403,43.96187515597033,43.212157911887246,26.13510579308757,45.97075306412628,2,1,2,1,1,1,Beginner_Path
L0246,Upper-Intermediate,0.9,3,70.3086914578959,61.76163130358846,68.19539514767918,52.156683786571996,69.76156829686605,55.546001632192414,3,3,3,3,3,3,Elementary_Path
L0247,Elementary,2.3,4,40.07133998914455,56.910906831461915,70.92024898576084,42.417697376022154,48.16011339897036,41.43523031370456,2,2,2,2,2,2,Beginner_Path
L0248,Advanced,1.5,6,75.54794735587774,83.53146478744699,89.12262030680101,94.12825321669321,95.05538876903208,88.62024550988465,3,4,4,4,3,4,UpperIntermediate_Path
L0249,Advanced,2.8,3,96.66269672043524,62.80222052548149,80.56799206214205,83.78517002833637,79.91986776829322,85.54340294141875,4,3,4,4,3,4,UpperIntermediate_Path
L0250,Upper-Intermediate,1.5,7,80.77978523639557,56.00318495267314,86.38186998848573,85.72198554250097,67.30837681357849,77.62958256713972,4,2,4,3,3,3,Intermediate_Path
L0251,Elementary,1.0,1,55.773635251066615,42.50630374827519,72.44311114743111,53.881572644358656,55.106761378588075,29.81578013990711,2,2,3,2,2,2,Elementary_Path
L0252,Elementary,0.5,5,48.71340553647944,33.36957349715398,61.635978685607625,40.935244992342035,59.38908832039558,61.51914336867378,2,1,2,3,2,2,Elementary_Path
L0253,Upper-Intermediate,0.5,1,89.0693474589175,65.86576229363558,82.04797877281918,73.32264810771252,68.78405954829316,75.25144658788271,4,3,3,3,3,3,Intermediate_Path
L0254,Elementary,0.5,5,45.15881505415182,45.32396213683579,59.09140922775994,39.0616677936091,36.66782946049004,58.59718213000896,2,2,2,2,2,2,Beginner_Path
L0255,Beginner,1.7,7,49.55269237207206,49.62254604034729,59.14840662825554,36.17415121587558,72.84118201287885,43.742401692332415,2,2,2,2,2,2,Elementary_Path
L0256,Intermediate,1.9,6,59.61257105010457,52.09546083772211,56.258007299858505,52.45406759567448,67.83304237088714,54.883898855449566,2,2,2,3,2,2,Elementary_Path
L0257,Upper-Intermediate,0.5,4,68.91649235320662,80.72541799572758,78.88152895913687,84.74761800233038,72.32996238232968,57.158017890888395,3,4,4,3,3,3,Intermediate_Path
L0258,Intermediate,2.1,3,65.92530307317762,69.28760162036771,60.47309851490466,79.16012056830995,68.6903127553084,49.36446818751299,3,3,3,2,3,3,Intermediate_Path
L0259,Intermediate,1.2,3,64.09636118683994,69.34309669352076,53.3213469270829,43.688116667642475,58.75543370285578,70.89563332862578,3,3,2,3,3,2,Elementary_Path
L0260,Beginner,1.6,3,43.56972759266926,37.847545933855685,41.71624740583198,18.76783713790248,48.67156889100186,48.854377816563826,2,1,1,2,2,1,Beginner_Path
L0261,Intermediate,2.6,6,60.81278422056199,35.36710852161026,76.07721095982448,55.54827578148614,61.593931977762225,48.8040001989631,3,1,3,2,2,3,Elementary_Path
L0262,Advanced,2.1,5,89.62106918283169,89.60824865403865,100.0,72.81584301171317,90.91271898167574,56.816957137978214,4,4,4,3,4,4,UpperIntermediate_Path
L0263,Beginner,1.3,7,63.88371992870439,45.48399887813541,51.443105001082,38.46211603670917,38.864181317692115,32.87310265694881,3,2,2,1,2,2,Beginner_Path
L0264,Elementary,0.9,3,61.84256645196173,44.189328945645826,56.46475611653318,55.489361138059266,35.5261866653691,42.12297111870883,3,2,2,1,2,2,Beginner_Path
L0265,Upper-Intermediate,0.5,1,82.22826894985512,87.44583870075249,85.23323782728589,87.94141897266825,94.3809489939314,67.50227387959616,4,4,4,4,4,4,UpperIntermediate_Path
L0266,Intermediate,1.0,3,61.11799158203388,63.598335614674575,56.99409657651894,60.01394558715281,50.58466079732257,60.28539201831401,3,3,2,2,3,2,Elementary_Path
L0267,Intermediate,1.4,6,70.07157200596669,60.68273377152784,61.90490114072771,56.06844775150421,46.39976423689406,63.76212579321663,3,3,2,2,3,2,Elementary_Path
L0268,Intermediate,0.8,7,65.17994776391451,65.86380711205838,66.92004236968677,38.21615083426916,57.87140117243633,64.90299547099524,3,3,2,3,3,2,Elementary_Path
L0269,Elementary,1.4,4,50.26204752774036,48.333698512608784,57.775158588818904,48.26185149185798,40.385281864894935,49.45709140135367,2,2,2,2,2,2,Beginner_Path
L0270,Elementary,1.6,7,46.96435674734085,20.071895006046464,58.20187854921873,48.71287260549462,49.48287209439729,26.99229298077364,2,1,2,1,1,2,Beginner_Path
L0271,Upper-Intermediate,1.3,1,74.19082662337311,65.00861048529634,78.61664717983622,79.38956814212746,81.87763848561768,66.58800267306704,3,3,3,3,3,3,Intermediate_Path
L0272,Upper-Intermediate,1.0,3,43.29574264121945,81.97168027247854,76.22576598869671,65.9151189847091,84.95302900529222,93.0408978354919,2,4,3,4,3,4,Intermediate_Path
L0273,Upper-Intermediate,1.6,3,77.10600839297642,61.92408659901704,100.0,68.64947399764141,83.14730721621682,73.74216734802478,3,3,4,3,3,4,Intermediate_Path
L0274,Upper-Intermediate,1.8,2,70.1152391988964,67.76527494763062,89.067872729324,58.219977446958154,71.9436794521432,73.67819568443865,3,3,3,3,3,3,Intermediate_Path
L0275,Elementary,0.7,5,65.92669998282884,34.55163686096929,59.13147475952623,25.087071931159347,50.49591827661586,48.59485939773858,3,1,2,2,2,2,Beginner_Path
L0276,Elementary,2.5,1,50.19344070811754,62.839225952017685,52.66791501793606,36.91502909203217,54.07879050897491,49.1537962250599,2,3,2,2,2,2,Elementary_Path
L0277,Intermediate,1.4,2,48.110365804650385,71.81492457418015,60.48781173056123,42.29674185746983,42.42212576057928,31.168878189140766,2,3,2,1,2,2,Beginner_Path
L0278,Intermediate,1.5,7,59.501198458718825,46.16131104859271,63.691994062730444,61.36712295420611,65.70584700119859,52.604756830889315,2,2,3,2,2,3,Elementary_Path
L0279,Intermediate,2.0,4,49.538789149374956,56.47298000389084,67.92828843586683,52.818659433331426,45.42700712416168,54.621071682053106,2,2,3,2,2,2,Elementary_Path
